,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_68530,40.15605813057304,55.60083974564926,-0.46948900637585933,1.5299354432549515,cds-ABJ14572.1,PA14_68530,putative 3-hydroxyacyl-CoA dehydrogenase%2C NAD binding domain
gene-PA14_68550,9.35840736132539,12.835144290276226,-0.45576453835907127,1.1347174957474837,cds-ABJ14573.1,PA14_68550,putative transcriptional regulator%2C LysR family
gene-PA14_68560,93.26677372326043,83.70497563795705,0.15604982808449847,0.2859744654039747,cds-ABJ14574.1,drgA,putative nitroreductase
gene-PA14_68570,23.885459705615997,19.866171238997598,0.26581877913724034,0.6415057147949156,cds-ABJ14575.1,PA14_68570,hypothetical protein
gene-PA14_68580,812.2153575113765,583.8390253689225,0.47629165787791605,1.1284923176876844,cds-ABJ14576.1,pckA,phosphoenolpyruvate carboxykinase
gene-PA14_68610,74.3449941940616,60.31611870312454,0.30169200604014035,1.443701162846038,cds-ABJ14577.1,hslO,putative chaperonin%2C 33 kDa
gene-PA14_68620,89.91560508579657,73.4472899460669,0.2918622580206076,1.1462649849746886,cds-ABJ14578.1,PA14_68620,conserved hypothetical protein
gene-PA14_68630,10.93249835438182,12.380848093941234,-0.1794869964364123,0.7286673474344149,cds-ABJ14579.1,hslR,putative ribosome-associated heat shock protein
gene-PA14_68640,14.771372562202194,19.096720140127687,-0.3705209663724623,0.8406767454154782,cds-ABJ14580.1,PA14_68640,conserved hypothetical protein
gene-PA14_68660,49.41424793560787,65.20341327457818,-0.40002039810058226,2.229945136898694,cds-ABJ14581.1,rimK,ribosomal protein S6 modification protein
gene-PA14_68670,61.10394061584365,67.26276478273864,-0.13854265576246097,0.236788216581592,cds-ABJ14582.1,PA14_68670,putative carboxypeptidase
gene-PA14_68680,117.99634010377376,128.93228587794547,-0.12787146037359529,0.3822705677425879,cds-ABJ14583.1,envZ,two-component sensor EnvZ
gene-PA14_68700,260.72116745193904,299.75212500887386,-0.20126226325967567,1.4129056967148526,cds-ABJ14584.1,ompR,two-component response regulator OmpR
gene-PA14_68710,190.29993023373655,155.98715847464885,0.28684776583106625,0.5716693387504237,cds-ABJ14585.1,tex,putative transcriptional accessory protein
gene-PA14_68720,10.042437631020563,9.360127934149139,0.10150933715510242,0.21385293443654355,cds-ABJ14586.1,PA14_68720,conserved hypothetical protein
gene-PA14_68730,315.4009396366937,315.9455024640658,-0.0024887707617904375,0.011918312978110425,cds-ABJ14587.1,gshA,glutamate--cysteine ligase
gene-PA14_68740,83.37686189285192,70.91346898989003,0.23358739790063954,1.3128934013535463,cds-ABJ14588.1,argA,N-acetylglutamate synthase
gene-PA14_68750,76.86274100217541,65.40798640057915,0.2328176205297774,0.7198452954642556,cds-ABJ14589.1,marC,conserved hypothetical protein
gene-PA14_68770,150.05438652454075,207.24166779442248,-0.4658286025755697,3.169859419768588,cds-ABJ14590.1,argE,acetylornithine deacetylase
gene-PA14_68780,47.755219007852496,76.44176096601366,-0.678702593153111,1.251042911618022,cds-ABJ14591.1,PA14_68780,probable phosphate transporter
gene-PA14_68800,117.99663197880892,142.67090561811344,-0.2739454780939428,0.6516777858053878,cds-ABJ14592.1,PA14_68800,putative phosphate transport regulator
gene-PA14_68810,46.071123804136484,56.644201588341936,-0.2980654857755452,0.5867779834879985,cds-ABJ14593.1,PA14_68810,putative adenylate cyclase
gene-PA14_68820,183.32299838522695,254.5971543860393,-0.47382850483629424,1.561250474865798,cds-ABJ14594.1,gspE,putative general secretory pathway related protein
gene-PA14_68830,8.37881004000464,12.125134690265902,-0.5331834480206752,0.648259027029827,cds-ABJ14595.1,PA14_68830,putative membrane protein
gene-PA14_68840,40.24984521240241,208.91138533328316,-2.3758359497550483,3.171026991569411,cds-ABJ14596.1,PA14_68840,conserved hypothetical protein
gene-PA14_68850,120.68325387576623,172.83006779770912,-0.5181287257298917,1.526022720545408,cds-ABJ14597.1,gcvP1,glycine cleavage system protein P1
gene-PA14_68860,192.78849534031883,156.9481716082154,0.29673073742286005,1.7347809320099437,cds-ABJ14598.1,gcvH1,glycine cleavage system protein H1
gene-PA14_68870,215.19067473148849,206.03496715835806,0.06272635517569845,0.23455449719729102,cds-ABJ14599.1,gcvT1,glycine-cleavage system protein T1
gene-PA14_68890,55.91560028821627,64.63129533969156,-0.20898205597559144,0.31603633312740864,cds-ABJ14600.1,PA14_68890,putative iron ABC transporter%2C permease protein
gene-PA14_68900,266.7436113000436,392.20965315800805,-0.5561713242949936,0.8086393047365963,cds-ABJ14601.1,fbpA,putative iron ABC transporter%2C periplasmic iron-binding protein
gene-PA14_68920,17.637009623694556,21.270288984354067,-0.270233649304905,1.2466054359443939,cds-ABJ14602.1,PA14_68920,putative transcriptional regulator%2C LysR family
gene-PA14_68930,32.50719748004526,38.68055352437621,-0.2508492496661001,0.750364723133093,cds-ABJ14603.1,PA14_68930,putative permease
gene-PA14_68940,337.72926648550316,346.9647796574561,-0.03892201848909119,0.0800401647832159,cds-ABJ14604.1,PA14_68940,hypothetical protein
gene-PA14_68955,139.7610203676179,163.70767470195207,-0.22815990994335486,1.0360826652389,cds-ABJ15675.1,PA14_68955,probable FAD-dependent oxidoreductase
gene-PA14_68970,34.57091253837452,34.48895065441024,0.0034244509080326347,0.006529938618828329,cds-ABJ14605.1,PA14_68970,conserved hypothetical protein
gene-PA14_68980,270.82816401778365,338.94119227172246,-0.32365720456275116,1.8999151592873076,cds-ABJ14606.1,ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase
gene-PA14_69000,484.1029870467218,515.8811325907799,-0.09172468729140579,0.9697754624315379,cds-ABJ14607.1,pepP,aminopeptidase P
gene-PA14_69010,55.089848052644236,67.5686647324977,-0.29456785681162356,0.8083578183300607,cds-ABJ14608.1,PA14_69010,conserved hypothetical protein
gene-PA14_69020,18.536599733299933,17.205929030485997,0.10747082878983324,0.36003548717069334,cds-ABJ14609.1,PA14_69020,conserved hypothetical protein
gene-PA14_69030,59.060482543008625,67.42586407156834,-0.19110895806221945,0.613012002851383,cds-ABJ14610.1,PA14_69030,conserved hypothetical protein
gene-PA14_69040,57.5454098667409,83.31345948491038,-0.5338487216017398,2.05599775981026,cds-ABJ14611.1,PA14_69040,putative 5-formyltetrahydrofolate cyclo-ligase family protein
gene-PA14_69050,19.984193788329716,26.96716268044098,-0.4323443471613164,2.871499878370008,cds-ABJ14612.1,PA14_69050,conserved hypothetical protein
gene-PA14_69060,207.778270269672,224.34024117083274,-0.11064364429688536,0.42388938372681806,cds-ABJ14613.1,yhhJ,putative permease of ABC transporter
gene-PA14_69070,722.5146278330003,935.5723039769392,-0.3728223570206325,2.500900895231417,cds-ABJ14614.1,yhiH,putative ATP-binding/permease fusion ABC transporter
gene-PA14_69090,673.2341442334563,981.8497368870518,-0.5443939021915979,2.111619989378508,cds-ABJ14615.1,yhiI,putative membrane fusion protein
gene-PA14_69100,76.86838276419336,79.53466901654654,-0.04919354910430362,0.23949953220691667,cds-ABJ14616.1,PA14_69100,putative flagellar protein FliL
gene-PA14_69110,120.28733371091165,123.5330426687641,-0.038412251440784057,0.1736336052134358,cds-ABJ14617.1,PA14_69110,putative oxidoreductase%2C zinc-binding
gene-PA14_69130,10.204938424938279,20.062458186790348,-0.9752308381480457,2.788944200179915,cds-ABJ14618.1,glpT,glycerol-3-phosphate transporter
gene-PA14_69140,112.49654830641146,110.53967785541333,0.025316422928056585,0.0600985410779297,cds-ABJ14619.1,ubiB,putative aromatic hydrocarbon reductase
gene-PA14_69150,283.5760941948269,223.45621943482922,0.343743715722234,1.7131828302470786,cds-ABJ14620.1,ubiD,putative 3-octaprenyl-4-hydroxybenzoate carboxylyase
gene-PA14_69170,11.901737383366886,13.02279909562416,-0.12986737183734562,0.14158167898542487,cds-ABJ14621.1,PA14_69170,putative acyltransferase
gene-PA14_69190,355.3968631827947,276.2113083859722,0.3636585604012937,0.9833024507328593,cds-ABJ14622.1,rho,transcription termination factor Rho
gene-PA14_69200,753.4907442335822,507.488454500862,0.5702147881800141,1.6339910713041272,cds-ABJ14623.1,trxA,thioredoxin
gene-PA14_69220,239.30538967864553,206.63809240723083,0.21174665861963743,1.1057557650715988,cds-ABJ14624.1,ppx,exopolyphosphatase
gene-PA14_69230,711.3820255682252,778.8110501730007,-0.1306488313262856,0.5957720643768029,cds-ABJ14625.1,ppk,polyphosphate kinase
gene-PA14_69240,498.77187226393085,524.0400323432883,-0.07129691772186617,0.7102774964618397,cds-ABJ14626.1,hemB,delta-aminolevulinic acid dehydratase
gene-PA14_69250,50.700960965841034,52.20476183681484,-0.042168315077446845,0.07397031080840206,cds-ABJ14627.1,PA14_69250,putative membrane-associated protein
gene-PA14_69260,113.02531838572175,138.12698642237186,-0.2893492282558751,0.8422725284273681,cds-ABJ14628.1,elbB,putative enhancing lycopene biosynthesis protein 2
gene-PA14_69270,8.17808982739417,15.46238707475589,-0.9189271607902858,1.238281133199221,cds-ABJ14629.1,PA14_69270,putative thioesterase
gene-PA14_69280,61.81494146734835,62.93234162328694,-0.025846025880193153,0.039553325631176216,cds-ABJ14630.1,PA14_69280,conserved hypothetical protein
gene-PA14_69300,43.39768623774096,48.12203236538255,-0.14907944373503243,0.3563691102371242,cds-ABJ14631.1,PA14_69300,putative iron permease protein
gene-PA14_69310,27.108624836957826,29.92850604134851,-0.14276832956715335,0.3806262059563615,cds-ABJ14632.1,PA14_69310,putative LysE family efflux protein
gene-PA14_69320,95.91305346202738,75.01489507684471,0.35455008272889915,1.3920610117601477,cds-ABJ14633.1,PA14_69320,putative integral membrane transport protein
gene-PA14_69330,29.274920132702885,31.99739316847085,-0.12828913434160671,0.19313987578083597,cds-ABJ14634.1,PA14_69330,conserved hypothetical protein
gene-PA14_69340,100.01325811490426,91.03403283752135,0.13571336098343834,0.31889735814878795,cds-ABJ14635.1,PA14_69340,putative ATP-binding component of ABC transporter
gene-PA14_69350,23.151887631209423,29.863154462633606,-0.3672367273474686,0.39363425504899197,cds-ABJ14636.1,PA14_69350,conserved hypothetical protein
gene-PA14_69370,2245.9527237112216,2247.969981903762,-0.0012952107881622637,0.003876149853882631,cds-ABJ14637.1,algP,alginate regulatory protein AlgP
gene-PA14_69380,19.49295259868924,18.748132443830837,0.05620573758839622,0.5290654577897478,cds-ABJ14638.1,fkl,putative peptidyl-prolyl cis-trans isomerase%2C FkbP-type
gene-PA14_69390,329.4397731302893,275.6648186343696,0.25709958369784336,1.4581058798940507,cds-ABJ14639.1,algQ,alginate regulatory protein AlgQ
gene-PA14_69400,29.976579530413417,33.229191928144566,-0.1486154307228934,0.212763019299969,cds-ABJ14640.1,dsbH,putative disulfide bond formation protein DsbB
gene-PA14_69420,229.50822821095196,268.326677873448,-0.22544462071857682,1.5134045184350702,cds-ABJ14641.1,hemY,putative enzyme of heme biosynthesis
gene-PA14_69430,200.99349350764382,221.92389696920085,-0.14291622621481795,1.2183023706377567,cds-ABJ14642.1,hemX,putative uroporphyrin-III C-methyltransferase
gene-PA14_69440,55.82460187409223,61.18747628919118,-0.1323353362020696,0.2817104346683035,cds-ABJ14643.1,hemD,uroporphyrinogen-III synthase
gene-PA14_69450,124.83006568950911,161.8884444640545,-0.3750345542185886,0.9902947302124233,cds-ABJ14644.1,hemC,porphobilinogen deaminase
gene-PA14_69470,241.0582545228384,343.38451677572976,-0.5104431552465045,2.851593046963312,cds-ABJ14645.1,algR,alginate biosynthesis regulatory protein AlgR
gene-PA14_69480,102.07194887268724,116.13936144441742,-0.1862705619775809,0.2140987121453556,cds-ABJ14646.1,algZ,alginate biosynthesis protein AlgZ/FimS
gene-PA14_69500,192.36048590406304,164.51807719061384,0.2255663587993406,0.4189677800304235,cds-ABJ14647.1,argH,argininosuccinate lyase
gene-PA14_69510,190.51565736531788,181.04879972589364,0.07353095643204424,0.08100686014151459,cds-ABJ14648.1,PA14_69510,hypothetical protein
gene-PA14_69520,276.5607887801668,282.12637462716583,-0.02874491925517608,0.14171844294412905,cds-ABJ14649.1,PA14_69520,hypothetical protein
gene-PA14_69540,45.530518898933245,40.73762321610942,0.1604720871173535,0.30867721305686924,cds-ABJ14650.1,PA14_69540,hypothetical protein
gene-PA14_69550,182.1259518926497,178.66895218963995,0.02764755753886789,0.06685057371162231,cds-ABJ14651.1,PA14_69550,conserved hypothetical protein
gene-PA14_69560,742.1606522900316,728.6552620200879,0.026495099723084947,0.03513275567627556,cds-ABJ14652.1,hcpB,secreted protein Hcp
gene-PA14_69570,178.26176156227518,163.9156151683341,0.12104396980896381,0.5132636102207202,cds-ABJ14653.1,corA,magnesium/cobalt transport protein
gene-PA14_69580,51.92196546137543,48.757004281169515,0.0907355076568455,0.12524929636891782,cds-ABJ14654.1,PA14_69580,conserved hypothetical protein
gene-PA14_69590,94.8382273833771,98.2542101944092,-0.051050529937914424,0.09713942356284821,cds-ABJ14655.1,PA14_69590,putative ABC-type amino acid transporter
gene-PA14_69600,103.54412996544131,110.23822146373736,-0.09037874881407557,0.15038435398531844,cds-ABJ14656.1,PA14_69600,conserved hypothetical protein
gene-PA14_69610,122.3066290175002,163.9490724680392,-0.42274513674457154,1.5320714192624905,cds-ABJ14657.1,cyaA,adenylate cyclase
gene-PA14_69620,26.66902974887726,26.542516604321587,0.006860173619335813,0.015898454622355274,cds-ABJ14658.1,PA14_69620,conserved hypothetical protein
gene-PA14_69630,360.0011290984433,259.183258129372,0.4740288990791573,4.1914944515880705,cds-ABJ14659.1,rnk,nucleoside diphosphate kinase regulator
gene-PA14_69640,29.903707668064403,33.47341692950229,-0.16269145128171655,0.2728248391498015,cds-ABJ14660.1,cyaY,putative CyaY protein
gene-PA14_69660,19.526128932346097,12.696848189162445,0.6209355093122378,0.5115579296628524,cds-ABJ14661.1,lppL,Lipopeptide LppL precursor
gene-PA14_69670,269.04000101003476,213.43277221374646,0.3340389716180869,0.992323875557605,cds-ABJ14662.1,lysA,diaminopimelate decarboxylase
gene-PA14_69690,106.78876389203617,90.4880797713502,0.2389601950911539,0.8551700939612789,cds-ABJ14663.1,dapF,diaminopimelate epimerase
gene-PA14_69700,138.36630265246635,143.93091672514674,-0.05688388372419705,0.3246749288441326,cds-ABJ14664.1,PA14_69700,conserved hypothetical protein
gene-PA14_69710,54.852335956839575,65.73758333145851,-0.26116535519030726,0.5604170989401474,cds-ABJ14665.1,sss,site-specific recombinase
gene-PA14_69720,55.93204644678017,68.17334673643778,-0.2855326875354492,0.9774354134217245,cds-ABJ14666.1,PA14_69720,putative hydrolase
gene-PA14_69740,3.2700632175232243,2.9273791297058485,0.159708870827799,0.19558108501248206,cds-ABJ14667.1,PA14_69740,putative MFS transporter
gene-PA14_69750,71.43880458273952,83.90632045239009,-0.2320715469288376,1.0524087407574119,cds-ABJ14668.1,PA14_69750,putative transcriptional regulator
gene-PA14_69760,5.091975636310205,4.348330786908732,0.22776377413370136,0.4499791875062488,cds-ABJ14669.1,PA14_69760,putative fimbrial protein
gene-PA14_69770,64.36972324069534,51.26313329257464,0.3284605988148722,1.033898513124709,cds-ABJ14670.1,PA14_69770,conserved hypothetical protein
gene-PA14_69780,30.889441876706304,12.35336963542573,1.3222091132520293,1.7220484099216429,cds-ABJ14671.1,PA14_69780,conserved hypothetical protein
gene-PA14_69795,66.33960900525041,70.15327847394197,-0.0806400165706948,0.3655405122550516,cds-ABJ15656.1,amtB,ammonium transporter AmtB
gene-PA14_69810,594.580012725325,505.80741790011626,0.23328277135641615,0.17790288732667237,cds-ABJ14672.1,glnK,Nitrogen regulatory protein PII
gene-PA14_69820,51.17149992929121,59.29071483692383,-0.21246566479077975,0.8864491703520522,cds-ABJ14673.1,PA14_69820,conserved hypothetical protein
gene-PA14_69840,50.26511499859129,66.51481764122809,-0.4041182735461642,0.8297508796878846,cds-ABJ14674.1,PA14_69840,putative magnesium chelatase
gene-PA14_69850,460.88585355790354,390.925372134873,0.23751626311896334,0.5057762718000807,cds-ABJ14675.1,betT,putative holine-glycine betaine transporter
gene-PA14_69870,94.41329709869497,89.51404120505804,0.07687605935769828,0.2636157021888642,cds-ABJ14676.1,pchP,phosphorylcholine phosphatase
gene-PA14_69880,16.378030035475735,15.65058208537378,0.06554551891434222,0.12060471943684122,cds-ABJ14677.1,PA14_69880,putative transcriptional regulator%2C LysR family
gene-PA14_69890,2.8275247183265413,3.277287433121604,-0.2129625025637903,1.5106414494711464,cds-ABJ14678.1,PA14_69890,putative multidrug resistance protein
gene-PA14_69900,171.4158061750131,193.96558524010197,-0.1783005550218344,0.9838620355104298,cds-ABJ14679.1,PA14_69900,putative signal transduction protein
gene-PA14_69910,64.99893348993574,49.938653410220525,0.3802591199986483,1.8127184100256029,cds-ABJ14680.1,rep,ATP-dependent DNA helicase Rep
gene-PA14_69925,14.886284584100755,99.08655994271163,-2.73470557966722,2.54001855487969,cds-ABJ15646.1,poxB,pyruvate dehydrogenase (cytochrome)
gene-PA14_69940,115.4042316559337,79.81694996832884,0.5319290647031265,1.7042280994185877,cds-ABJ14681.1,xpt,xanthine phosphoribosyltransferase
gene-PA14_69950,179.87230992353145,275.3866551259304,-0.6144855363362703,2.4496153094433186,cds-ABJ14682.1,PA14_69950,putative acetyl-CoA hydrolase/transferase
gene-PA14_69970,901.6322685256149,529.2208946223625,0.768669124910403,0.8464917671362343,cds-ABJ14683.1,cycB,cytochrome c5
gene-PA14_69980,224.159804993712,168.42894934103052,0.4123874754780584,4.2691335906719114,cds-ABJ14684.1,PA14_69980,putative transcriptional regulator
gene-PA14_69990,350.4492000445698,263.48894131042977,0.41146291682837843,0.8441903277383616,cds-ABJ14685.1,dadX,catabolic alanine racemase
gene-PA14_70010,202.93219995329446,130.48213128769865,0.6371455444387699,0.811454947654723,cds-ABJ14686.1,PA14_70010,putative endoribonuclease L-PSP family protein
